ds,y
18/02/2008,12.86666667
19/02/2008,13.2
20/02/2008,12.90416667
21/02/2008,13.32083333
22/02/2008,13.80833333
23/02/2008,14.05
24/02/2008,14.67916667
25/02/2008,13.04166667
26/02/2008,12.20833333
27/02/2008,11.9875
28/02/2008,13.13333333
29/02/2008,12.46666667
1/3/2008,12.32083333
2/3/2008,12.31666667
3/3/2008,13.55
4/3/2008,11.40833333
5/3/2008,9.725
6/3/2008,9.879166667
7/3/2008,9.975
8/3/2008,10.54583333
9/3/2008,11.57916667
10/3/2008,12.45
11/3/2008,13.02916667
12/3/2008,13.84166667
13/03/2008,13.02083333
14/03/2008,14.5625
15/03/2008,13.30416667
16/03/2008,13.0125
17/03/2008,10.875
18/03/2008,10.97916667
19/03/2008,11.83333333
20/03/2008,10.97083333
21/03/2008,10.67916667
22/03/2008,10.99583333
23/03/2008,8.520833333
24/03/2008,10.55833333
25/03/2008,11.12916667
26/03/2008,11.57083333
27/03/2008,13.225
28/03/2008,13.37916667
29/03/2008,12.1625
30/03/2008,12.15833333
31/03/2008,12.1125
1/4/2008,14.025
2/4/2008,17.125
3/4/2008,19.2625
4/4/2008,19.64583333
5/4/2008,18.48333333
6/4/2008,17.29583333
7/4/2008,13.33333333
8/4/2008,14.8375
9/4/2008,14.8625
10/4/2008,12.84166667
11/4/2008,11.17916667
12/4/2008,11.6875
13/04/2008,12.35833333
14/04/2008,12.075
15/04/2008,14.77083333
16/04/2008,13.84166667
17/04/2008,12.5125
18/04/2008,12.18333333
19/04/2008,11.68333333
20/04/2008,11.8375
21/04/2008,12.55
22/04/2008,13.6
23/04/2008,15.22916667
24/04/2008,15.79583333
25/04/2008,20.7875
26/04/2008,20.4625
27/04/2008,17.15416667
28/04/2008,13.9125
29/04/2008,13.15416667
30/04/2008,13.08333333
1/5/2008,12.8
2/5/2008,16.125
3/5/2008,17.875
4/5/2008,16.60416667
5/5/2008,16.34583333
6/5/2008,16.96666667
7/5/2008,16.91666667
8/5/2008,15.26666667
9/5/2008,13.65416667
10/5/2008,14.29583333
11/5/2008,15.67083333
12/5/2008,15.525
13/05/2008,15.0375
14/05/2008,14.28333333
15/05/2008,14.92916667
16/05/2008,14.61666667
17/05/2008,14.57083333
18/05/2008,14.06666667
19/05/2008,15.0375
20/05/2008,16.05
21/05/2008,16.4625
22/05/2008,16.43333333
23/05/2008,15.81666667
24/05/2008,13.51666667
25/05/2008,13.9625
26/05/2008,13.92916667
27/05/2008,14.80833333
28/05/2008,15.0875
29/05/2008,15.32083333
30/05/2008,14.92916667
31/05/2008,15.57083333
1/6/2008,16.125
2/6/2008,16.0625
3/6/2008,16.32083333
4/6/2008,16.18333333
5/6/2008,15.85833333
6/6/2008,18.47916667
7/6/2008,19.97083333
8/6/2008,19.64166667
9/6/2008,20.00416667
10/6/2008,20.6
11/6/2008,22.075
12/6/2008,22.64583333
13/06/2008,21.1125
14/06/2008,19.925
15/06/2008,17.5375
16/06/2008,17.65833333
17/06/2008,17.62916667
18/06/2008,16.42083333
19/06/2008,17.84166667
20/06/2008,20.8
21/06/2008,20.8375
22/06/2008,20.54166667
23/06/2008,19.4625
24/06/2008,19.22916667
25/06/2008,21.20416667
26/06/2008,21.93333333
27/06/2008,24.25
28/06/2008,25.54583333
29/06/2008,22.74583333
30/06/2008,20.55833333
1/7/2008,19.44583333
2/7/2008,18.58333333
3/7/2008,17.92083333
4/7/2008,19.57083333
5/7/2008,19.44166667
6/7/2008,17.54166667
7/7/2008,17.89166667
8/7/2008,19.05
9/7/2008,19.20416667
10/7/2008,20.08333333
11/7/2008,19.50416667
12/7/2008,18.65833333
13/07/2008,19.10833333
14/07/2008,22.975
15/07/2008,26.10833333
16/07/2008,25.56666667
17/07/2008,24.33333333
18/07/2008,25.875
19/07/2008,26.25
20/07/2008,23.00833333
21/07/2008,24.14583333
22/07/2008,24.4125
23/07/2008,19.5625
24/07/2008,19.95416667
25/07/2008,21.00416667
26/07/2008,20.4625
27/07/2008,20.3875
28/07/2008,19.78333333
29/07/2008,19.03333333
30/07/2008,20.04166667
31/07/2008,20.14166667
1/8/2008,19.42916667
2/8/2008,21.85833333
3/8/2008,22.90833333
4/8/2008,23.20416667
5/8/2008,21.05416667
6/8/2008,19.69583333
7/8/2008,19.79583333
8/8/2008,20.43333333
9/8/2008,21.6375
10/8/2008,20.8
11/8/2008,20.64583333
12/8/2008,19.5
13/08/2008,18.41666667
14/08/2008,18.34583333
15/08/2008,18.40416667
16/08/2008,19.48333333
17/08/2008,19.28333333
18/08/2008,19.17916667
19/08/2008,18.425
20/08/2008,18.30833333
21/08/2008,20.14166667
22/08/2008,20.45833333
23/08/2008,20.3875
24/08/2008,19.64583333
25/08/2008,20.51666667
26/08/2008,20.4
27/08/2008,20.37916667
28/08/2008,22.31666667
29/08/2008,21.99583333
30/08/2008,20.20416667
31/08/2008,20.07083333
1/9/2008,19.82916667
2/9/2008,19.21666667
3/9/2008,19
4/9/2008,19
5/9/2008,18.1375
6/9/2008,17.57083333
7/9/2008,16.57916667
8/9/2008,18.25416667
9/9/2008,20.02083333
10/9/2008,19.70833333
11/9/2008,17.69583333
12/9/2008,17.27083333
13/09/2008,18.08333333
14/09/2008,19.075
15/09/2008,17.89166667
16/09/2008,17.19166667
17/09/2008,18.85
18/09/2008,19.55
19/09/2008,21.4875
20/09/2008,22.34583333
21/09/2008,20.74166667
22/09/2008,18.71666667
23/09/2008,18.57916667
24/09/2008,19.6875
25/09/2008,19.95416667
26/09/2008,19.90416667
27/09/2008,20.85
28/09/2008,21.14166667
29/09/2008,20.15416667
30/09/2008,19.79583333
1/10/2008,17.2625
2/10/2008,15.51666667
3/10/2008,15.38333333
4/10/2008,15.625
5/10/2008,15.33333333
6/10/2008,16.4
7/10/2008,16.89583333
8/10/2008,15.10833333
9/10/2008,16.20833333
10/10/2008,19.525
11/10/2008,20.72916667
12/10/2008,18.70833333
13/10/2008,16.69583333
14/10/2008,16.74583333
15/10/2008,16.9375
16/10/2008,17.375
17/10/2008,16.48333333
18/10/2008,15.70833333
19/10/2008,16.87916667
20/10/2008,17.91666667
21/10/2008,15.00416667
22/10/2008,14.425
23/10/2008,14.10833333
24/10/2008,14.32083333
25/10/2008,16.05833333
26/10/2008,16.43333333
27/10/2008,14.45
28/10/2008,12.00416667
29/10/2008,10.93333333
30/10/2008,13.53333333
31/10/2008,11.1375
1/11/2008,9.6375
2/11/2008,10.9125
3/11/2008,10.60833333
4/11/2008,11.06666667
5/11/2008,12.2375
6/11/2008,11.16666667
7/11/2008,13.35
8/11/2008,11.65416667
9/11/2008,13.94166667
10/11/2008,13.725
11/11/2008,12.16666667
12/11/2008,11.15
13/11/2008,10.34583333
14/11/2008,10.79583333
15/11/2008,11.29583333
16/11/2008,11.91666667
17/11/2008,12.21666667
18/11/2008,10.76666667
19/11/2008,12.125
20/11/2008,11.69166667
21/11/2008,11.4
22/11/2008,12.1
23/11/2008,11.46666667
24/11/2008,11.25
25/11/2008,9.2125
26/11/2008,7.65
27/11/2008,6.708333333
28/11/2008,7.3
29/11/2008,7.454166667
30/11/2008,6.4875
1/12/2008,6.520833333
2/12/2008,6.0125
3/12/2008,9.7125
4/12/2008,11.94166667
5/12/2008,13.55
6/12/2008,12.6875
7/12/2008,12.6625
8/12/2008,10.90416667
9/12/2008,10.20416667
10/12/2008,8.208333333
11/12/2008,7.716666667
12/12/2008,9.666666667
13/12/2008,9.908333333
14/12/2008,7.641666667
15/12/2008,7.641666667
16/12/2008,7.2
17/12/2008,8.570833333
18/12/2008,7.916666667
19/12/2008,8.358333333
20/12/2008,8.933333333
21/12/2008,10.19166667
22/12/2008,10.275
23/12/2008,8.8625
24/12/2008,7.9875
25/12/2008,7.591666667
26/12/2008,5.275
27/12/2008,7.070833333
28/12/2008,10.50416667
29/12/2008,11.375
30/12/2008,13.89166667
31/12/2008,12.875
1/1/2009,12.875
2/1/2009,12.10833333
3/1/2009,11.18333333
4/1/2009,9.5875
5/1/2009,8.1
6/1/2009,6.204166667
7/1/2009,5.0625
8/1/2009,3.045833333
9/1/2009,2.95
10/1/2009,3.470833333
11/1/2009,4.554166667
12/1/2009,6.108333333
13/01/2009,9.158333333
14/01/2009,7.266666667
15/01/2009,8.6375
16/01/2009,8.2125
17/01/2009,7.958333333
18/01/2009,12.07916667
19/01/2009,11.72083333
20/01/2009,6.5
21/01/2009,6.829166667
22/01/2009,13.075
23/01/2009,14
24/01/2009,11.62916667
25/01/2009,9.475
26/01/2009,9.429166667
27/01/2009,10.69166667
28/01/2009,13.09583333
29/01/2009,13.65
30/01/2009,11.84583333
31/01/2009,9.583333333
1/2/2009,9.354166667
2/2/2009,8.604166667
3/2/2009,8.379166667
4/2/2009,9.529166667
5/2/2009,8.25
6/2/2009,6.879166667
7/2/2009,6.633333333
8/2/2009,9.191666667
9/2/2009,12.375
10/2/2009,10.40416667
11/2/2009,8.6625
12/2/2009,9.816666667
13/02/2009,10.60833333
14/02/2009,10.23333333
15/02/2009,10.71666667
16/02/2009,10.8125
17/02/2009,9.7875
18/02/2009,9.141666667
19/02/2009,8.754166667
20/02/2009,10.2
21/02/2009,11.7625
22/02/2009,11.75416667
23/02/2009,11.725
24/02/2009,10.63333333
25/02/2009,11.5
26/02/2009,14.09166667
27/02/2009,13.25416667
28/02/2009,11.69583333
1/3/2009,11.30416667
2/3/2009,10.45833333
3/3/2009,10.14166667
4/3/2009,10.40416667
5/3/2009,10.8375
6/3/2009,12.26666667
7/3/2009,13.2
8/3/2009,11.7375
9/3/2009,13.61666667
10/3/2009,13.8125
11/3/2009,14.18333333
12/3/2009,15.50416667
13/03/2009,15.20416667
14/03/2009,13.80833333
15/03/2009,16.12083333
16/03/2009,18.59166667
17/03/2009,18.05833333
18/03/2009,16.65833333
19/03/2009,15.9
20/03/2009,14.51666667
21/03/2009,13.95
22/03/2009,16.075
23/03/2009,16.2375
24/03/2009,18.29583333
25/03/2009,17.475
26/03/2009,16.46666667
27/03/2009,14.61666667
28/03/2009,12.30833333
29/03/2009,10.9125
30/03/2009,11.60833333
31/03/2009,11.60416667
1/4/2009,11.60833333
2/4/2009,12.10416667
3/4/2009,11.82083333
4/4/2009,13.47083333
5/4/2009,12.47083333
6/4/2009,11.51666667
7/4/2009,11.52916667
8/4/2009,11.9875
9/4/2009,11.81666667
10/4/2009,10.31666667
11/4/2009,11.49583333
12/4/2009,11.95416667
13/04/2009,10.975
14/04/2009,10.49166667
15/04/2009,10.03333333
16/04/2009,11.2125
17/04/2009,11.55
18/04/2009,12.26666667
19/04/2009,12.7
20/04/2009,12.92083333
21/04/2009,14.5375
22/04/2009,16.16666667
23/04/2009,17.2625
24/04/2009,13.17083333
25/04/2009,11.25
26/04/2009,11.7125
27/04/2009,12.57083333
28/04/2009,13.6625
29/04/2009,14.19166667
30/04/2009,14.09583333
1/5/2009,15.1375
2/5/2009,17.78333333
3/5/2009,20.10833333
4/5/2009,20.85833333
5/5/2009,20.9875
6/5/2009,18.87916667
7/5/2009,15.8375
8/5/2009,14.625
9/5/2009,16.79583333
10/5/2009,16.925
11/5/2009,15.42083333
12/5/2009,14.65833333
13/05/2009,14.50833333
14/05/2009,14.2375
15/05/2009,13.5625
16/05/2009,15.45833333
17/05/2009,14.3125
18/05/2009,14.25416667
19/05/2009,14.625
20/05/2009,16.6625
21/05/2009,17.58333333
22/05/2009,16.20833333
23/05/2009,16.79583333
24/05/2009,16.42916667
25/05/2009,15.07083333
26/05/2009,17.02083333
27/05/2009,21.09166667
28/05/2009,24.47916667
29/05/2009,25.30416667
30/05/2009,26.67083333
31/05/2009,26.24166667
1/6/2009,23.3375
2/6/2009,20.375
3/6/2009,17.9875
4/6/2009,18.3625
5/6/2009,16.7375
6/6/2009,15.925
7/6/2009,16.46666667
8/6/2009,16.54583333
9/6/2009,16.52083333
10/6/2009,18.58333333
11/6/2009,19.2375
12/6/2009,21.025
13/06/2009,21.2125
14/06/2009,20.625
15/06/2009,21.82083333
16/06/2009,23.02083333
17/06/2009,22.55833333
18/06/2009,24.50416667
19/06/2009,24.76666667
20/06/2009,25.42083333
21/06/2009,27.1875
22/06/2009,21.5625
23/06/2009,19.94583333
24/06/2009,19.52916667
25/06/2009,19.04583333
26/06/2009,19.05416667
27/06/2009,20.15416667
28/06/2009,20.2125
29/06/2009,21.72916667
30/06/2009,22.24166667
1/7/2009,21.50416667
2/7/2009,21.05416667
3/7/2009,20.38333333
4/7/2009,20.08333333
5/7/2009,19.6375
6/7/2009,18.74166667
7/7/2009,19.44583333
8/7/2009,21.97083333
9/7/2009,22.14583333
10/7/2009,19.97916667
11/7/2009,19.2875
12/7/2009,20.65
13/07/2009,19.45416667
14/07/2009,19.06666667
15/07/2009,19.84583333
16/07/2009,19.9125
17/07/2009,19.29166667
18/07/2009,21.15833333
19/07/2009,23.14583333
20/07/2009,22.51666667
21/07/2009,19.825
22/07/2009,19.46666667
23/07/2009,19.36666667
24/07/2009,18.95
25/07/2009,19.37083333
26/07/2009,18.64166667
27/07/2009,18.92083333
28/07/2009,18.65833333
29/07/2009,18.26666667
30/07/2009,19.42916667
31/07/2009,19.69583333
1/8/2009,19.27916667
2/8/2009,18.21666667
3/8/2009,19.5625
4/8/2009,21.35416667
5/8/2009,21.86666667
6/8/2009,19.72916667
7/8/2009,19.14166667
8/8/2009,20.62916667
9/8/2009,22.5125
10/8/2009,25.075
11/8/2009,26.22083333
12/8/2009,26.7625
13/08/2009,26.33333333
14/08/2009,26.7625
15/08/2009,24.3875
16/08/2009,22.96666667
17/08/2009,21.9375
18/08/2009,21.89583333
19/08/2009,20.70833333
20/08/2009,21.19166667
21/08/2009,20.71666667
22/08/2009,22.97083333
23/08/2009,20.92916667
24/08/2009,19.54166667
25/08/2009,19.14583333
26/08/2009,20.15
27/08/2009,20.62083333
28/08/2009,21.8375
29/08/2009,25.59166667
30/08/2009,26.925
31/08/2009,22.77083333
1/9/2009,19.62916667
2/9/2009,18.5125
3/9/2009,20.37083333
4/9/2009,20.61666667
5/9/2009,21.19166667
6/9/2009,21.775
7/9/2009,23.37916667
8/9/2009,24.72916667
9/9/2009,24.63333333
10/9/2009,23.05416667
11/9/2009,22.0125
12/9/2009,19.89583333
13/09/2009,19.87083333
14/09/2009,20.625
15/09/2009,21.43333333
16/09/2009,18.90833333
17/09/2009,17.56666667
18/09/2009,16.57083333
19/09/2009,17.57916667
20/09/2009,18.05
21/09/2009,19.15
22/09/2009,21.55
23/09/2009,22.5375
24/09/2009,23.08333333
25/09/2009,23.13333333
26/09/2009,24.17916667
27/09/2009,22.075
28/09/2009,22.24166667
29/09/2009,22.55833333
30/09/2009,21.05833333
1/10/2009,19.0625
2/10/2009,18.44583333
3/10/2009,19.39583333
4/10/2009,21.2125
5/10/2009,20.69583333
6/10/2009,20.25416667
7/10/2009,19.37916667
8/10/2009,18.36666667
9/10/2009,17.64166667
10/10/2009,18.60833333
11/10/2009,21.17916667
12/10/2009,21.97083333
13/10/2009,20.28333333
14/10/2009,19.44583333
15/10/2009,18.77916667
16/10/2009,17.4625
17/10/2009,16.46666667
18/10/2009,15.70833333
19/10/2009,14.64166667
20/10/2009,15.22916667
21/10/2009,13.77083333
22/10/2009,16.1
23/10/2009,16.5375
24/10/2009,18.425
25/10/2009,18.46666667
26/10/2009,19.14583333
27/10/2009,18.45416667
28/10/2009,19.62916667
29/10/2009,18.5375
30/10/2009,17.8625
31/10/2009,17.93333333
1/11/2009,18.33333333
2/11/2009,14.76666667
3/11/2009,15.175
4/11/2009,15.58333333
5/11/2009,13.80416667
6/11/2009,15.95833333
7/11/2009,14.7
8/11/2009,14.0375
9/11/2009,13.63333333
10/11/2009,15.28333333
11/11/2009,15.24166667
12/11/2009,15.375
13/11/2009,16.31666667
14/11/2009,15.30833333
15/11/2009,16.72083333
16/11/2009,14.04166667
17/11/2009,12.875
18/11/2009,12.25416667
19/11/2009,12.7625
20/11/2009,14.75416667
21/11/2009,14.40833333
22/11/2009,13.55833333
23/11/2009,12.67083333
24/11/2009,10.7625
25/11/2009,12.38333333
26/11/2009,12.51666667
27/11/2009,11.15833333
28/11/2009,11.63333333
29/11/2009,9.995833333
30/11/2009,9.5625
1/12/2009,12.00416667
2/12/2009,13.51666667
3/12/2009,11.5
4/12/2009,11.3
5/12/2009,13.80833333
6/12/2009,14.75416667
7/12/2009,12.4
8/12/2009,11.65833333
9/12/2009,14.12083333
10/12/2009,11.70416667
11/12/2009,11.25416667
12/12/2009,11.05416667
13/12/2009,8.304166667
14/12/2009,5.6125
15/12/2009,5.058333333
16/12/2009,8.716666667
17/12/2009,11.81666667
18/12/2009,7.633333333
19/12/2009,5.15
20/12/2009,3.7
21/12/2009,10.98333333
22/12/2009,11.22916667
23/12/2009,10.37916667
24/12/2009,11.59583333
25/12/2009,6.625
26/12/2009,7.970833333
27/12/2009,6.9375
28/12/2009,15.35416667
29/12/2009,14.78333333
30/12/2009,12.1625
31/12/2009,9.75
1/1/2010,10.45
2/1/2010,11.35
3/1/2010,12.82083333
4/1/2010,11.85833333
5/1/2010,9.070833333
6/1/2010,6.366666667
7/1/2010,6.520833333
8/1/2010,4.6
9/1/2010,3.7875
10/1/2010,4.141666667
11/1/2010,7.083333333
12/1/2010,11.7
13/01/2010,11.74583333
14/01/2010,11.2125
15/01/2010,10.2125
16/01/2010,13.27916667
17/01/2010,13.325
18/01/2010,13.7
19/01/2010,12.9125
20/01/2010,11.57916667
21/01/2010,10.8875
22/01/2010,12.80416667
23/01/2010,11.69166667
24/01/2010,11.1625
25/01/2010,8.783333333
26/01/2010,7.941666667
27/01/2010,6.791666667
28/01/2010,6.533333333
29/01/2010,8.0125
30/01/2010,8.475
31/01/2010,8.941666667
1/2/2010,7.725
2/2/2010,8.120833333
3/2/2010,9.25
4/2/2010,11.46666667
5/2/2010,11.4625
6/2/2010,10.9375
7/2/2010,11.05416667
8/2/2010,11.47083333
9/2/2010,9.9625
10/2/2010,9.033333333
11/2/2010,7.35
12/2/2010,5.733333333
13/02/2010,5.254166667
14/02/2010,5.225
15/02/2010,6.279166667
16/02/2010,8.429166667
17/02/2010,9.1625
18/02/2010,8.358333333
19/02/2010,7.970833333
20/02/2010,8.2625
21/02/2010,11.57916667
22/02/2010,12.39583333
23/02/2010,11.975
24/02/2010,12.99583333
25/02/2010,13.39583333
26/02/2010,10.92083333
27/02/2010,13.26666667
28/02/2010,9.983333333
1/3/2010,11.24583333
2/3/2010,12.6375
3/3/2010,12.725
4/3/2010,11.1875
5/3/2010,11.375
6/3/2010,11.74166667
7/3/2010,11.74583333
8/3/2010,9.2375
9/3/2010,7.675
10/3/2010,7.733333333
11/3/2010,8.3125
12/3/2010,8.695833333
13/03/2010,8.595833333
14/03/2010,9.333333333
15/03/2010,10.52083333
16/03/2010,11.44166667
17/03/2010,12.52083333
18/03/2010,15.44583333
19/03/2010,15.55
20/03/2010,15.18333333
21/03/2010,13.7
22/03/2010,12.15833333
23/03/2010,13.43333333
24/03/2010,12.82916667
25/03/2010,10.98333333
26/03/2010,11.6375
27/03/2010,12.25
28/03/2010,11.72083333
29/03/2010,12.0375
30/03/2010,11.55416667
31/03/2010,10.9625
1/4/2010,9.85
2/4/2010,11.29166667
3/4/2010,10.77916667
4/4/2010,10.25
5/4/2010,13.15
6/4/2010,12.8
7/4/2010,13.95
8/4/2010,15.25
9/4/2010,15.97083333
10/4/2010,16.875
11/4/2010,16.675
12/4/2010,15.62083333
13/04/2010,14.60833333
14/04/2010,15.14166667
15/04/2010,16.27083333
16/04/2010,15.92083333
17/04/2010,15.06666667
18/04/2010,14.9
19/04/2010,15.72083333
20/04/2010,18.09583333
21/04/2010,16.95
22/04/2010,15.62916667
23/04/2010,15.42916667
24/04/2010,15.10416667
25/04/2010,16.83333333
26/04/2010,18.40833333
27/04/2010,20.84583333
28/04/2010,21.24166667
29/04/2010,16.7125
30/04/2010,14.65416667
1/5/2010,15.34583333
2/5/2010,14.90416667
3/5/2010,14.1875
4/5/2010,13.38333333
5/5/2010,13.32916667
6/5/2010,14.375
7/5/2010,13.43333333
8/5/2010,13.2
9/5/2010,13.92916667
10/5/2010,12.87916667
11/5/2010,13.39583333
12/5/2010,12.3375
13/05/2010,12.5375
14/05/2010,12.47916667
15/05/2010,13.3875
16/05/2010,14.525
17/05/2010,17.70416667
18/05/2010,20.2375
19/05/2010,22.69166667
20/05/2010,23.71666667
21/05/2010,25.09583333
22/05/2010,23.70833333
23/05/2010,21.35
24/05/2010,19.62916667
25/05/2010,17.25
26/05/2010,16.9
27/05/2010,16.7375
28/05/2010,16.84583333
29/05/2010,17.4375
30/05/2010,19.425
31/05/2010,22.60416667
1/6/2010,23.225
2/6/2010,25.54166667
3/6/2010,22.27083333
4/6/2010,19.44583333
5/6/2010,17.8375
6/6/2010,18.75
7/6/2010,18.25416667
8/6/2010,16.90833333
9/6/2010,16.00416667
10/6/2010,15.7
11/6/2010,17.05
12/6/2010,16.97916667
13/06/2010,18.98333333
14/06/2010,19.25833333
15/06/2010,18.6375
16/06/2010,18.65
17/06/2010,18.58333333
18/06/2010,17.99166667
19/06/2010,18.53333333
20/06/2010,19.75833333
21/06/2010,21.375
22/06/2010,21.4875
23/06/2010,21.19583333
24/06/2010,20.67916667
25/06/2010,21.38333333
26/06/2010,21.62083333
27/06/2010,22.5
28/06/2010,23.32916667
29/06/2010,24.02916667
30/06/2010,23.71666667
1/7/2010,20.75416667
2/7/2010,19.77083333
3/7/2010,22.3
4/7/2010,26.29166667
5/7/2010,29.05833333
6/7/2010,29.2875
7/7/2010,26.44166667
8/7/2010,22.72916667
9/7/2010,21.51666667
10/7/2010,21.57083333
11/7/2010,20.62916667
12/7/2010,19.75833333
13/07/2010,20.0875
14/07/2010,19.57916667
15/07/2010,18.79583333
16/07/2010,20.29166667
17/07/2010,21.77916667
18/07/2010,23.25416667
19/07/2010,21.17083333
20/07/2010,20.2
21/07/2010,19.94166667
22/07/2010,20.12916667
23/07/2010,22.90416667
24/07/2010,25.02083333
25/07/2010,27.4
26/07/2010,30.0125
27/07/2010,30.90416667
28/07/2010,28.2
29/07/2010,25.975
30/07/2010,26.12916667
31/07/2010,23.05833333
1/8/2010,22.05
2/8/2010,22.39583333
3/8/2010,26.07916667
4/8/2010,25.2875
5/8/2010,24.3625
6/8/2010,27.26666667
7/8/2010,28.66666667
8/8/2010,26.54166667
9/8/2010,27.8125
10/8/2010,27.65416667
11/8/2010,24.9625
12/8/2010,22.31666667
13/08/2010,24.29583333
14/08/2010,24.74583333
15/08/2010,23.92916667
16/08/2010,24.22916667
17/08/2010,22.70833333
18/08/2010,20.3625
19/08/2010,20.75416667
20/08/2010,21.65833333
21/08/2010,23.64583333
22/08/2010,20.6125
23/08/2010,19.99166667
24/08/2010,20.02916667
25/08/2010,22.775
26/08/2010,21.92916667
27/08/2010,21.84583333
28/08/2010,22.8625
29/08/2010,26.01666667
30/08/2010,28.37083333
31/08/2010,28.37916667
1/9/2010,21.3125
2/9/2010,20.9625
3/9/2010,21.61666667
4/9/2010,21.75833333
5/9/2010,20.87083333
6/9/2010,20.2625
7/9/2010,18.4625
8/9/2010,19.3625
9/9/2010,19.84583333
10/9/2010,21.82916667
11/9/2010,22.24166667
12/9/2010,25.2375
13/09/2010,26.45833333
14/09/2010,24.8625
15/09/2010,21.56666667
16/09/2010,20.0125
17/09/2010,20.12083333
18/09/2010,21.01666667
19/09/2010,21.22916667
20/09/2010,20.11666667
21/09/2010,19.00416667
22/09/2010,19.725
23/09/2010,19.1125
24/09/2010,18.95416667
25/09/2010,17.925
26/09/2010,18.9625
27/09/2010,17.69583333
28/09/2010,16.74583333
29/09/2010,17.69583333
30/09/2010,17.49583333
1/10/2010,16.7375
2/10/2010,17.38333333
3/10/2010,17.68333333
4/10/2010,16.15416667
5/10/2010,16.2
6/10/2010,16.50416667
7/10/2010,18.27083333
8/10/2010,19.07083333
9/10/2010,16.35416667
10/10/2010,15.56666667
11/10/2010,16.07083333
12/10/2010,17.93333333
13/10/2010,17.68333333
14/10/2010,16.6625
15/10/2010,16.20833333
16/10/2010,15.63333333
17/10/2010,15.3375
18/10/2010,14.24166667
19/10/2010,14.10416667
20/10/2010,14.2625
21/10/2010,14.47916667
22/10/2010,14.27083333
23/10/2010,14.31666667
24/10/2010,15.55
25/10/2010,17.25416667
26/10/2010,14.34166667
27/10/2010,14.04166667
28/10/2010,16.09166667
29/10/2010,14.69166667
30/10/2010,14.39166667
31/10/2010,13.625
1/11/2010,14.50833333
2/11/2010,13.41666667
3/11/2010,14.9125
4/11/2010,16.5125
5/11/2010,17.02083333
6/11/2010,15.325
7/11/2010,13.64583333
8/11/2010,13.6625
9/11/2010,12.975
10/11/2010,12.89583333
11/11/2010,13.2625
12/11/2010,14.55
13/11/2010,15.23333333
14/11/2010,12.49583333
15/11/2010,10.89583333
16/11/2010,10.46666667
17/11/2010,12.75
18/11/2010,11.94583333
19/11/2010,12.1625
20/11/2010,12.77083333
21/11/2010,11.42916667
22/11/2010,10.22083333
23/11/2010,10.24166667
24/11/2010,10.1
25/11/2010,8.704166667
26/11/2010,8.033333333
27/11/2010,7.516666667
28/11/2010,6.741666667
29/11/2010,6.483333333
30/11/2010,7.85
1/12/2010,7.85
2/12/2010,7.008333333
3/12/2010,5.229166667
4/12/2010,5.75
5/12/2010,12.90416667
6/12/2010,15.33333333
7/12/2010,14.43333333
8/12/2010,13.01666667
9/12/2010,13.3
10/12/2010,14.825
11/12/2010,15.02083333
12/12/2010,12.675
13/12/2010,10.59166667
14/12/2010,10.8625
15/12/2010,7.445833333
16/12/2010,4.979166667
17/12/2010,4.445833333
18/12/2010,5.720833333
19/12/2010,7.183333333
20/12/2010,10.45833333
21/12/2010,12.4625
22/12/2010,11.6875
23/12/2010,8.025
24/12/2010,5.391666667
25/12/2010,7.545833333
26/12/2010,4.95
27/12/2010,6.904166667
28/12/2010,11.2875
29/12/2010,13.39583333
30/12/2010,12.99166667
31/12/2010,12.66666667
1/1/2011,11.475
2/1/2011,9.266666667
3/1/2011,9.341666667
4/1/2011,12.4
5/1/2011,13.47083333
6/1/2011,14.9375
7/1/2011,13.39166667
8/1/2011,12.22916667
9/1/2011,10.17083333
10/1/2011,10.4875
11/1/2011,12.25
12/1/2011,11.1875
13/01/2011,10.01666667
14/01/2011,10.32083333
15/01/2011,9.979166667
16/01/2011,11.3625
17/01/2011,12.75
18/01/2011,11.8875
19/01/2011,11.34583333
20/01/2011,10.8125
21/01/2011,8.05
22/01/2011,5.529166667
23/01/2011,5.7625
24/01/2011,6.325
25/01/2011,6.683333333
26/01/2011,5.954166667
27/01/2011,6.304166667
28/01/2011,7.483333333
29/01/2011,5.745833333
30/01/2011,5.1875
31/01/2011,6.595833333
1/2/2011,5.941666667
2/2/2011,6.4875
3/2/2011,8.541666667
4/2/2011,9.025
5/2/2011,8.8625
6/2/2011,9.4375
7/2/2011,9.475
8/2/2011,10.65416667
9/2/2011,12.67916667
10/2/2011,11.9375
11/2/2011,11.15
12/2/2011,9.566666667
13/02/2011,9.2625
14/02/2011,8.970833333
15/02/2011,10.05416667
16/02/2011,9.841666667
17/02/2011,10.19583333
18/02/2011,11.22916667
19/02/2011,12.67916667
20/02/2011,11.25416667
21/02/2011,12.45
22/02/2011,12.6875
23/02/2011,11.475
24/02/2011,11.6125
25/02/2011,11.77916667
26/02/2011,12.05833333
27/02/2011,11.70833333
28/02/2011,9.820833333
1/3/2011,9.1875
2/3/2011,8.879166667
3/3/2011,9.058333333
4/3/2011,8.325
5/3/2011,9.183333333
6/3/2011,11.4625
7/3/2011,12.34166667
8/3/2011,12.35
9/3/2011,13.25
10/3/2011,13.1
11/3/2011,12.8625
12/3/2011,11.62916667
13/03/2011,10.72916667
14/03/2011,10.5875
